"marsrutas","sustojimo data","M","BendrasAtstumas","BendrasSvoris","BendrasLaikas","BendraKaina"
323,2018-01-04,1,134.224,399.8,"07:19",35.48
323,2018-01-05,1,184.6,490.79,"08:00",38.05
323,2018-01-08,1,156.782,182.51,"07:15",30.6
323,2018-01-09,1,162.714,552.27,"08:37",47.98
323,2018-01-10,1,182.458,647.37,"08:43",47.38
323,2018-01-11,1,125.778,412.15,"07:09",40.59
323,2018-01-12,1,132.116,260.2,"07:28",33.88
323,2018-01-15,1,118.228,410.25,"06:40",38.93
323,2018-01-16,1,123.199,355.01,"07:30",36.76
323,2018-01-17,1,144.848,426.1,"08:52",46.2
323,2018-01-18,1,176.634,299.15,"07:20",38.77
323,2018-01-19,1,141.538,313.1,"06:48",32.43
323,2018-01-22,1,104.783,309.96,"05:53",28.26
324,2018-01-02,1,50.777,308.35,"08:21",25.43
324,2018-01-03,1,57.011,305.17,"10:21",31.16
324,2018-01-04,1,55.367,282.17,"09:28",29.33
324,2018-01-05,1,59.515,413.44,"09:18",32.18
324,2018-01-08,1,86.984,442.74,"09:13",30.32
324,2018-01-09,1,53.385,472.96,"09:21",38.03
324,2018-01-10,1,69.117,413.3,"09:27",33.15
324,2018-01-11,1,57.26,397.95,"09:24",33.61
324,2018-01-12,1,60.709,504.96,"09:31",33.92
324,2018-01-15,1,55.096,517.85,"09:31",36.16
324,2018-01-16,1,53.13,419.35,"09:17",35.86
324,2018-01-17,1,52.302,452.07,"09:44",32.28
324,2018-01-18,1,81.848,585.21,"09:31",31.86
324,2018-01-19,1,57.314,395.2,"10:09",33.48
324,2018-01-22,1,64.677,386.71,"09:28",31.73
324,2018-01-23,1,60.254,371.12,"09:15",34.57
324,2018-01-24,1,59.059,536.68,"09:15",36.32
324,2018-01-25,1,67.087,879.77,"10:02",38.44
324,2018-01-26,1,116.189,581.31,"12:36",34
324,2018-01-27,1,53,178.2,"02:57",15.44
324,2018-01-29,1,71.283,194.25,"08:33",25
324,2018-01-30,1,59.122,338.67,"10:09",35.11
324,2018-01-31,1,73.239,557.85,"09:10",89.26
325,2018-01-02,1,175.993,205.85,"08:10",8.2
325,2018-01-03,1,79.486,239.85,"09:05",20.69
325,2018-01-04,1,69.33,224.29,"09:13",26.01
325,2018-01-05,1,53.255,300.55,"04:46",13.11
325,2018-01-08,1,71.562,231.05,"04:35",16.54
325,2018-01-09,1,44.287,189.65,"04:59",10.45
325,2018-01-10,1,40.8,581.6,"08:39",20.39
325,2018-01-11,1,54.641,668.2,"09:55",22.85
325,2018-01-12,1,91.126,384.21,"09:14",24.39
325,2018-01-15,1,41.917,291.45,"04:08",15.18
325,2018-01-16,1,85.204,344.3,"07:39",24.32
325,2018-01-17,1,66.832,413,"06:20",19.48
325,2018-01-18,1,75.709,224.4,"07:50",13.26
325,2018-01-19,1,68.911,409.55,"05:42",21.3
325,2018-01-22,1,37.04,246.59,"04:45",14.81
325,2018-01-23,1,137.195,165.61,"09:40",20.38
325,2018-01-24,1,174.863,320.18,"10:17",25.11
325,2018-01-25,1,170.827,255.55,"08:34",17.7
325,2018-01-26,1,82.423,195.25,"07:51",22.68
325,2018-01-29,1,129.482,123.76,"06:42",19.07
325,2018-01-31,1,113.136,322.29,"07:24",26.36
326,2018-01-19,1,33.773,638.35,"02:50",6.63
327,2018-01-03,1,219.403,341.04,"08:23",43.07
327,2018-01-04,1,268.296,593.2,"09:08",44.17
327,2018-01-05,1,262.978,343.2,"09:22",43.73
327,2018-01-08,1,187.507,335.13,"09:00",41.32
327,2018-01-09,1,210.975,638.9,"09:45",45.57
327,2018-01-10,1,220.328,669.15,"10:00",53.5
327,2018-01-11,1,265.356,357.7,"09:25",43.43
327,2018-01-12,1,220.639,573.85,"10:30",61.62
327,2018-01-15,1,226.988,414.1,"08:58",40.98
327,2018-01-16,1,281.39,470,"10:46",48.89
327,2018-01-17,1,247.1,501.63,"10:18",56.27
327,2018-01-18,1,260.863,413.8,"10:06",52.25
327,2018-01-29,1,252.46,373,"09:14",42.36
327,2018-01-30,1,295.21,511.3,"10:47",45.39
327,2018-01-31,1,261.03,354.03,"09:51",52
328,2018-01-03,1,238.688,329.77,"12:43",47.7
328,2018-01-04,1,212.962,329.6,"09:41",37.74
328,2018-01-05,1,172.217,450.71,"08:22",31.92
328,2018-01-08,1,198.053,752.83,"09:56",42.72
328,2018-01-09,1,191.954,611.9,"11:25",41.17
328,2018-01-10,1,256.756,526.7,"11:17",54.62
328,2018-01-11,1,227.119,707.95,"09:47",43.72
328,2018-01-12,1,244.962,363.99,"10:52",48.06
328,2018-01-15,1,222.205,739.07,"09:53",44.06
328,2018-01-16,1,232.855,680.28,"10:48",48.79
328,2018-01-17,1,241.03,580.55,"10:47",38.84
328,2018-01-18,1,235.2,669.05,"11:35",47.44
328,2018-01-19,1,214.015,665.15,"09:57",48.2
328,2018-01-22,1,222.108,477.38,"09:18",37.81
328,2018-01-23,1,216.988,689.5,"10:21",46.73
328,2018-01-24,1,206.71,184.7,"08:52",34.49
328,2018-01-25,1,163.671,503.9,"06:54",26.59
328,2018-01-26,1,145.855,135.75,"06:47",19.22
330,2018-01-02,1,123.885,7860.31,"08:05",61.9
330,2018-01-03,1,93.654,3155.1,"08:51",55.99
330,2018-01-04,1,75.997,2229.7,"08:06",37.56
330,2018-01-05,1,99.395,5769.6,"08:18",61.13
330,2018-01-08,1,76.151,12818,"08:56",92.62
330,2018-01-09,1,73.104,5211.75,"08:40",55.57
330,2018-01-10,1,90.876,5709.1,"08:37",55.09
330,2018-01-11,1,83.149,6291.4,"08:42",66.44
330,2018-01-12,1,101.499,4729.6,"09:03",57.51
330,2018-01-15,1,80.536,9720.25,"08:09",74.78
330,2018-01-16,1,43.71,10107.3,"08:43",83.43
330,2018-01-17,1,99.34,8952.7,"09:43",82.31
330,2018-01-18,1,60.119,6337,"08:05",58.55
330,2018-01-19,1,84.21,7338.8,"08:58",73.49
330,2018-01-22,1,90.235,7013.45,"08:32",60.79
330,2018-01-23,1,67.208,11605.2,"08:08",92.26
330,2018-01-24,1,84.567,4501.55,"07:57",49.93
330,2018-01-25,1,85.204,6010.7,"08:12",55.13
330,2018-01-26,1,91.616,1342.45,"07:18",27.85
330,2018-01-29,1,108.439,14060.45,"09:15",94
330,2018-01-30,1,77.128,5951.55,"09:16",56.5
330,2018-01-31,1,123.132,8323.55,"09:34",72.75
337,2018-01-08,1,45.606,536.3,"09:24",26.96
337,2018-01-09,1,51.284,1022.75,"09:44",41.57
337,2018-01-10,1,52.195,801,"10:32",38.82
337,2018-01-11,1,48.908,372.3,"09:38",33.37
337,2018-01-12,1,54.417,646.09,"09:44",35.87
337,2018-01-15,1,56.878,741.02,"09:41",33.32
337,2018-01-16,1,46.761,1201.25,"10:18",47.7
337,2018-01-17,1,43.746,745.56,"10:01",37.48
337,2018-01-18,1,50.985,714.35,"10:09",30.35
337,2018-01-19,1,50.58,317.3,"09:59",26.27
337,2018-01-22,1,52.126,1025.61,"09:26",36.24
337,2018-01-23,1,45.917,986.19,"09:49",44.47
337,2018-01-24,1,51.372,714.19,"10:04",36.12
337,2018-01-25,1,53.987,557.26,"10:03",32.32
337,2018-01-26,1,47.942,393.62,"09:52",28.78
337,2018-01-29,1,88.195,611.32,"11:35",31.76
337,2018-01-30,1,46.315,711.35,"09:33",39.42
337,2018-01-31,1,47.836,785.8,"09:57",35
339,2018-01-02,1,54.99,1273.4,"08:59",37.42
339,2018-01-03,1,95.552,995.92,"11:42",47.37
339,2018-01-04,1,56.387,1339.4,"09:41",49.07
339,2018-01-05,1,59.27,971.79,"09:35",43.7
339,2018-01-08,1,57.343,1000.43,"09:39",50.08
339,2018-01-09,1,42,1488.47,"09:28",60.51
339,2018-01-10,1,46.931,1055.65,"09:33",53.57
339,2018-01-11,1,56.359,1159.17,"09:25",49.65
339,2018-01-12,1,47.143,1468.42,"09:12",56.47
339,2018-01-15,1,59.624,1015.27,"09:00",49.48
339,2018-01-16,1,45.633,1322.2,"09:29",59.28
339,2018-01-17,1,55.365,1028.45,"09:16",47.25
339,2018-01-18,1,55.732,1149.85,"09:27",46.04
339,2018-01-19,1,53.135,825.4,"09:15",41.13
339,2018-01-22,1,53.632,1004.6,"09:11",39.79
339,2018-01-23,1,56.654,1036.04,"09:25",42.1
339,2018-01-24,1,56.085,990.9,"09:28",45.37
339,2018-01-25,1,60.61,689.85,"09:14",36.09
339,2018-01-26,1,53.09,835.05,"09:47",43.41
339,2018-01-29,1,58.372,796.23,"09:12",32.07
339,2018-01-30,1,44.475,1042.42,"09:59",55.85
339,2018-01-31,1,50,1083.46,"09:45",43.85
340,2018-01-02,1,39,1059.7,"07:17",15
340,2018-01-03,1,19.29,3772.8,"07:01",39.32
340,2018-01-04,1,23.08,6300.15,"06:55",58.18
340,2018-01-05,1,29.938,4727.6,"08:18",54.72
340,2018-01-29,1,48.752,1955.75,"07:08",26.44
341,2018-01-02,1,72,2551.85,"08:20",19.15
341,2018-01-03,1,20.923,4645.65,"09:21",35.91
341,2018-01-04,1,20.422,2327.75,"07:47",19.53
341,2018-01-05,1,24.046,8052.45,"08:21",64.6
341,2018-01-08,1,16.096,2831,"08:56",22.42
341,2018-01-09,1,35.013,7560.2,"09:19",56.29
341,2018-01-10,1,25.032,4933.06,"08:37",36.8
341,2018-01-11,1,25.013,5945.25,"09:34",46.93
341,2018-01-12,1,22.592,12034.45,"08:39",82.07
341,2018-01-15,1,23.313,6025.2,"08:36",42.8
341,2018-01-16,1,40.358,7650.45,"09:12",55.4
341,2018-01-17,1,24.572,3960.05,"08:35",35.47
341,2018-01-18,1,25.713,8910.2,"08:50",63.57
341,2018-01-19,1,39.458,5297.9,"09:28",42.5
342,2018-01-02,1,76.581,620.9,"08:19",14.44
342,2018-01-03,1,113.384,1961.35,"05:43",49.88
342,2018-01-04,1,70.316,5468.2,"09:06",60.23
342,2018-01-05,1,114.277,4667.95,"08:49",62.08
342,2018-01-08,1,51.338,11761.98,"08:57",100.04
342,2018-01-09,1,28.393,2228.9,"04:55",44.17
342,2018-01-22,1,134.779,5707.25,"09:15",72.49
342,2018-01-23,1,137.213,4283.36,"09:14",57.72
342,2018-01-24,1,111.704,5158.85,"09:06",67.75
342,2018-01-25,1,105.093,3122.95,"08:42",58.76
342,2018-01-26,1,88.176,2736.2,"08:54",37.11
342,2018-01-29,1,129.861,3920.45,"09:02",51.98
342,2018-01-30,1,105.035,2163.35,"06:06",45.82
342,2018-01-31,1,131.374,5082.45,"08:54",68.47
343,2018-01-02,1,32,1051.65,"08:18",14.84
343,2018-01-03,1,88.294,3412.5,"07:56",33.56
343,2018-01-04,1,40.053,1640.4,"07:12",26.64
343,2018-01-05,1,59.734,2204.25,"07:18",29.32
343,2018-01-08,1,43.879,3293.85,"07:40",42.65
343,2018-01-09,1,43.201,8912.05,"08:25",84.56
343,2018-01-10,1,93.063,5184.35,"09:45",54.12
343,2018-01-11,1,64.463,3995.25,"09:31",47.18
343,2018-01-12,1,135.843,5545.25,"09:46",59.73
343,2018-01-13,1,29,733.5,"01:32",13.67
343,2018-01-15,1,123.183,7282.95,"09:31",61.88
343,2018-01-16,1,104.802,4594.6,"09:33",45.92
343,2018-01-17,1,193.066,4934.25,"10:15",57.56
343,2018-01-18,1,124.132,3731.1,"09:08",42.26
343,2018-01-19,1,94.436,6737.95,"09:53",72.8
343,2018-01-23,1,26.389,4219.85,"07:25",47.11
343,2018-01-24,1,21.642,5358.4,"08:44",53.6
343,2018-01-25,1,28.516,5307.25,"08:52",62.47
343,2018-01-26,1,21.103,6943.13,"08:28",63.08
343,2018-01-29,1,21.963,3627.45,"09:00",40.97
343,2018-01-30,1,41.486,8806.3,"10:17",86.98
343,2018-01-31,1,25.913,7933.7,"09:57",80.74
346,2018-01-02,1,244.808,735.15,"09:28",36.17
346,2018-01-03,1,17,188.5,"09:58",12.34
346,2018-01-04,1,92.644,206.95,"07:48",22.74
346,2018-01-05,1,147.666,315.14,"07:11",18.4
346,2018-01-08,1,91.231,726.5,"03:56",13.59
346,2018-01-09,1,85.949,520.3,"05:46",24.2
346,2018-01-10,1,25.245,579,"09:33",17.65
346,2018-01-11,1,64.927,560.5,"09:17",66.5
346,2018-01-12,1,120.487,937.81,"09:31",70.13
346,2018-01-15,1,115.16,640.46,"06:49",53.08
346,2018-01-16,1,124.889,765.2,"10:54",85.72
346,2018-01-17,1,119.416,683.75,"10:05",66.52
346,2018-01-18,1,30,417.75,"08:53",17.09
346,2018-01-19,1,304.006,500.43,"10:54",38.73
346,2018-01-22,1,219.887,429.53,"08:52",31.54
346,2018-01-23,1,222.404,527.5,"10:22",42.83
346,2018-01-24,1,223.934,420.96,"09:13",37.4
346,2018-01-25,1,176.454,384.9,"10:16",35.23
346,2018-01-26,1,118.891,857.05,"09:14",60.74
346,2018-01-29,1,160.996,784.75,"07:16",31.03
346,2018-01-31,1,250.079,663.35,"11:17",41.62
347,2018-01-02,1,47.153,1157.25,"09:10",41.71
347,2018-01-03,1,44.406,795.67,"10:25",44.53
347,2018-01-04,1,71.533,770.95,"11:12",37.17
347,2018-01-05,1,40.013,992.05,"09:51",46.51
347,2018-01-08,1,39.585,778.75,"09:30",37.92
347,2018-01-09,1,45.346,1377.45,"10:02",52.14
347,2018-01-10,1,43.118,895.51,"10:05",48.53
347,2018-01-11,1,40.699,516.5,"10:01",39.09
347,2018-01-12,1,37.081,1019.7,"09:46",41.33
347,2018-01-13,1,25.95,128.5,"03:04",13.31
347,2018-01-15,1,41.826,671.22,"09:29",37.22
347,2018-01-16,1,43.079,1160.99,"10:26",57.54
347,2018-01-17,1,39.289,1103.2,"10:35",46.59
347,2018-01-18,1,37.902,848.9,"09:24",44.26
347,2018-01-19,1,39.759,933.7,"09:33",42.15
347,2018-01-22,1,41.099,759.76,"09:51",46.91
347,2018-01-23,1,42.599,1071.16,"10:15",48.16
347,2018-01-24,1,43.343,1126.11,"10:19",52.61
347,2018-01-25,1,39.098,735.3,"09:59",39.12
347,2018-01-26,1,38.348,1323.25,"10:20",50.31
347,2018-01-29,1,38.302,1015.25,"09:59",44.66
347,2018-01-30,1,48.774,1268.75,"09:39",47.26
347,2018-01-31,1,43.395,794.45,"09:54",46.44
350,2018-01-02,1,167.415,277.15,"09:21",33.39
350,2018-01-03,1,182.408,861.6,"11:19",46.03
350,2018-01-04,1,160.158,696.9,"08:37",44.56
350,2018-01-05,1,191.392,620.35,"08:48",45.26
350,2018-01-08,1,168.414,552.55,"08:09",42.42
350,2018-01-09,1,184.873,823.03,"10:45",61.23
350,2018-01-10,1,190.155,874.05,"11:04",53.93
350,2018-01-11,1,145.619,479.11,"09:46",52.54
350,2018-01-12,1,157.822,513.5,"09:26",50.59
350,2018-01-15,1,171.493,418.15,"09:38",37.67
350,2018-01-16,1,143.763,618.82,"11:24",53.12
350,2018-01-17,1,166.544,622.7,"10:47",46.11
350,2018-01-18,1,161.049,677.85,"10:15",49.92
350,2018-01-19,1,156.09,503.95,"09:11",49.67
350,2018-01-22,1,164.992,285.3,"07:21",32.04
350,2018-01-23,1,185.837,364.25,"11:06",47.25
350,2018-01-24,1,163.855,714.64,"09:42",54.82
350,2018-01-25,1,196.381,431.82,"09:05",45.49
350,2018-01-26,1,133.104,361.5,"08:30",44.04
350,2018-01-29,1,189.268,318.96,"09:50",37.45
350,2018-01-30,1,157.486,629.35,"10:42",50.48
350,2018-01-31,1,210.565,518.44,"08:18",38.03
352,2018-01-02,1,138.947,381.35,"09:24",29.96
352,2018-01-03,1,151.779,471.45,"09:22",47.28
352,2018-01-04,1,138.748,362.6,"08:54",36.39
352,2018-01-05,1,149.881,550.37,"10:47",40.07
352,2018-01-08,1,135.693,493.75,"09:51",41.02
352,2018-01-09,1,184.393,662.64,"10:47",52.95
352,2018-01-10,1,143.665,650.9,"09:09",46.98
352,2018-01-11,1,145.733,474.35,"08:35",48.33
352,2018-01-12,1,154.345,345.01,"10:02",40.52
352,2018-01-15,1,172.345,107.3,"06:42",25.39
352,2018-01-16,1,182.099,315.49,"08:57",42
352,2018-01-17,1,164.994,403.95,"09:14",48.9
352,2018-01-18,1,155.288,296.45,"09:08",37.02
352,2018-01-19,1,186.217,357.45,"08:59",33.39
352,2018-01-22,1,137.247,265.78,"07:18",31.36
352,2018-01-23,1,141.51,477.17,"10:01",45.35
352,2018-01-24,1,148.24,362.75,"10:00",42.07
352,2018-01-25,1,151.566,474.46,"09:39",44.86
352,2018-01-26,1,171.342,557.45,"10:41",51.32
352,2018-01-29,1,139.482,502.65,"08:25",39.96
352,2018-01-30,1,167.033,371.7,"09:39",45.32
352,2018-01-31,1,154.576,681.95,"09:22",44.04
354,2018-01-02,1,32,2632.2,"07:11",17.84
354,2018-01-03,1,28.646,7285.35,"09:17",60.76
354,2018-01-04,1,22.563,4361.85,"08:38",42.06
354,2018-01-05,1,26.937,8411.2,"09:32",67.56
354,2018-01-08,1,32.093,4747.35,"09:17",46.92
354,2018-01-09,1,28.703,7785.75,"09:36",63.73
354,2018-01-10,1,35.187,9395.25,"09:45",85.14
354,2018-01-11,1,32.759,5134.75,"09:28",54.44
354,2018-01-12,1,37.938,7201.25,"10:24",67.21
354,2018-01-15,1,32.445,8576.32,"09:48",74.96
354,2018-01-16,1,41.57,9219.25,"09:40",83.66
354,2018-01-17,1,34.645,6758.15,"10:00",73.01
354,2018-01-18,1,32.636,7509.74,"09:03",69.52
354,2018-01-19,1,36.969,7599.95,"09:59",64.96
354,2018-01-22,1,44.312,20964,"10:08",158.99
354,2018-01-23,1,47.644,10047.75,"09:24",77.93
354,2018-01-24,1,29.974,7371.17,"09:00",65.37
354,2018-01-25,1,29.756,6242,"09:12",53.68
354,2018-01-26,1,28.29,8594.35,"09:05",75.17
354,2018-01-29,1,15.734,3234,"08:46",30.42
354,2018-01-30,1,35.351,8638.7,"10:20",73.55
354,2018-01-31,1,44.161,7581.45,"09:39",77.08
355,2018-01-02,1,48,497.35,"02:58",15.05
355,2018-01-03,1,174.766,656.9,"06:50",64.26
355,2018-01-04,1,38.57,380.85,"03:56",22.89
355,2018-01-05,1,42.845,999.45,"05:04",55.17
355,2018-01-08,1,83.48,823,"04:16",46.22
355,2018-01-09,1,29,463,"01:55",16.64
355,2018-01-10,1,86.07,887,"05:32",66.03
355,2018-01-11,1,36.884,647.55,"03:09",25.69
355,2018-01-12,1,104.971,1062.3,"06:06",67.42
355,2018-01-15,1,17.974,754,"05:27",28.78
355,2018-01-16,1,40.871,1085.95,"06:05",39.22
355,2018-01-17,1,60.39,1027.15,"06:41",60.32
355,2018-01-18,1,45.339,651.1,"04:32",62.48
355,2018-01-19,1,37.159,890.9,"04:49",33.79
355,2018-01-22,1,88.551,885.95,"05:03",55.43
355,2018-01-23,1,64.126,1038,"05:25",61.72
355,2018-01-24,1,40.988,1118.5,"06:20",40.6
355,2018-01-25,1,92.462,895.85,"05:38",58.55
355,2018-01-26,1,20.443,408.95,"02:40",17.99
355,2018-01-29,1,38.264,403,"02:57",21.09
355,2018-01-30,1,29.176,1280.7,"04:45",36.91
355,2018-01-31,1,43.186,1289.35,"03:58",91.35
356,2018-01-03,1,48.919,856.95,"05:51",45.1
356,2018-01-04,1,89.664,566.7,"04:23",29.92
356,2018-01-05,1,47.416,226,"03:21",23.41
356,2018-01-08,1,127.309,401.65,"04:37",38.62
356,2018-01-09,1,19,290.3,"01:29",11.55
356,2018-01-10,1,88.803,845.75,"05:47",74.68
356,2018-01-11,1,36.55,451,"03:36",18.2
356,2018-01-12,1,20.588,1401,"05:27",39.97
356,2018-01-15,1,109.583,992.95,"05:54",72.27
356,2018-01-16,1,23.735,1254.2,"07:36",46.52
356,2018-01-17,1,71.609,1231,"04:41",77.83
356,2018-01-18,1,18.671,639.8,"04:20",20.36
356,2018-01-22,1,81.391,1145.45,"05:28",77.26
356,2018-01-23,1,24.444,1091.3,"05:21",30.3
356,2018-01-24,1,47.466,718.95,"04:56",79.08
356,2018-01-25,1,55.072,1142.85,"06:10",53.8
356,2018-01-26,1,30,362.95,"02:06",16.84
356,2018-01-29,1,17.576,668.75,"02:45",23.58
356,2018-01-30,1,80.991,401.1,"05:35",52.92
356,2018-01-31,1,15.054,641.15,"03:43",29.05
360,2018-01-02,1,75.196,427.3,"05:29",33.31
360,2018-01-03,1,71.03,688.05,"09:49",50.08
360,2018-01-04,1,71.333,806.37,"10:56",50.2
360,2018-01-05,1,96.912,778.99,"07:27",54.28
360,2018-01-08,1,193.53,215.9,"07:24",26.67
360,2018-01-09,1,215.991,748.2,"10:06",47.7
360,2018-01-10,1,214.915,461.45,"07:23",34.35
360,2018-01-18,1,71.337,641.2,"11:31",52.75
360,2018-01-19,1,69.726,616.22,"06:38",39.82
360,2018-01-22,1,175.301,368.9,"07:03",33.25
360,2018-01-23,1,207.695,522.76,"08:47",40.37
360,2018-01-24,1,205.121,394.1,"09:29",39.99
360,2018-01-25,1,129.53,763.11,"07:23",56.79
360,2018-01-29,1,75.779,425.8,"10:09",36.23
360,2018-01-30,1,172.635,815.31,"09:13",59.29
360,2018-01-31,1,94.049,679.6,"08:05",59.92
362,2018-01-02,1,250,147.05,"07:24",33.5
362,2018-01-03,1,66.994,421.45,"09:20",37.6
362,2018-01-04,1,280,402.45,"08:18",44.57
362,2018-01-05,1,250,303.96,"08:18",37.83
362,2018-01-08,1,110,530.25,"07:34",52.08
362,2018-01-09,1,48.861,652.2,"11:21",63.94
362,2018-01-10,1,130,373.32,"11:00",62.35
362,2018-01-11,1,207.872,271,"08:25",37.76
362,2018-01-12,1,146.632,421.1,"10:58",46.22
362,2018-01-13,1,143.884,78.95,"02:54",9.86
362,2018-01-15,1,200,216.4,"06:41",31.54
362,2018-01-16,1,260,538.35,"10:06",52.52
362,2018-01-17,1,109.032,540.3,"10:16",49.63
362,2018-01-18,1,250,257.17,"07:35",35.18
362,2018-01-19,1,250,393.45,"08:11",35.97
362,2018-01-22,1,120,375.25,"09:24",45.08
362,2018-01-23,1,45.921,728.6,"10:59",62.69
362,2018-01-24,1,120,508.28,"09:09",57.79
362,2018-01-25,1,270,361.3,"09:45",41.4
362,2018-01-26,1,230,337.11,"07:46",31.81
362,2018-01-29,1,260,263.5,"06:57",27.41
362,2018-01-30,1,280,739.63,"11:54",58.6
362,2018-01-31,1,100.78,309.65,"10:03",44.16
370,2018-01-02,1,135.102,348.82,"08:10",42.13
370,2018-01-03,1,171.05,690.43,"11:17",56.69
370,2018-01-04,1,165.81,535.98,"09:27",45.3
370,2018-01-05,1,66.844,343.25,"08:00",37.23
370,2018-01-17,1,108.09,58.05,"06:17",14.59
370,2018-01-19,1,99.888,128.9,"05:07",11.8
370,2018-01-22,1,95.199,69.86,"05:15",16.31
370,2018-01-23,1,82.311,453.67,"06:37",22.08
370,2018-01-24,1,82.725,194.38,"05:21",15.73
370,2018-01-25,1,82.099,102.98,"06:14",21.46
370,2018-01-26,1,111.586,290.54,"08:45",24.48
370,2018-01-29,1,93.408,278.1,"04:53",16.23
370,2018-01-30,1,226.251,161.45,"11:10",20.71
370,2018-01-31,1,88.129,193.78,"04:53",15.79
371,2018-01-02,1,142.436,542.65,"08:37",32.11
371,2018-01-03,1,158.471,409.05,"10:58",47.67
371,2018-01-04,1,139.459,430.7,"09:54",40.95
371,2018-01-05,1,135.973,634.42,"10:24",45.76
371,2018-01-08,1,155.794,481.08,"08:41",36.98
371,2018-01-09,1,176.483,875.91,"11:27",50.11
371,2018-01-10,1,140.457,551.52,"10:51",48.18
371,2018-01-11,1,136.922,553.6,"08:54",31.38
371,2018-01-22,1,141.308,502.42,"08:29",35.47
371,2018-01-23,1,125.148,768.18,"10:21",46.96
371,2018-01-24,1,135.198,752.48,"10:13",48.61
371,2018-01-25,1,152.545,655.75,"09:57",44.95
371,2018-01-26,1,138.931,524.6,"10:22",38.61
371,2018-01-29,1,146.84,478.3,"07:44",32.57
371,2018-01-30,1,167.679,546.89,"10:56",50.33
371,2018-01-31,1,157.932,607.21,"10:50",50.62
380,2018-01-03,1,138.592,22.45,"04:03",17.44
380,2018-01-04,1,140.544,940.95,"04:40",44.49
380,2018-01-05,1,133.929,129.5,"08:05",42.44
380,2018-01-08,1,122.538,27.35,"02:31",17.25
380,2018-01-09,1,137.421,106.35,"05:24",31.96
380,2018-01-10,1,128.159,63.95,"03:29",34.72
380,2018-01-11,1,133.681,523.4,"08:33",60.21
380,2018-01-12,1,130.038,41.2,"05:00",41.63
380,2018-01-15,1,133.199,39.3,"02:24",24.33
380,2018-01-16,1,134.411,37.2,"03:31",44.9
380,2018-01-17,1,137.549,18.8,"02:58",17.17
380,2018-01-18,1,126.07,29.35,"03:43",31.17
380,2018-01-19,1,144.008,19.55,"02:35",27.58
380,2018-01-22,1,142.211,58.2,"04:22",31.44
380,2018-01-23,1,138.733,11.6,"03:56",24.19
380,2018-01-24,1,127.854,147.05,"08:22",50.08
380,2018-01-25,1,132.681,93.85,"04:37",35.44
380,2018-01-26,1,133.69,53.75,"03:06",7.36
380,2018-01-29,1,129.668,124.55,"03:15",26.17
380,2018-01-30,1,132.059,100.52,"08:27",35.14
380,2018-01-31,1,129.058,180.28,"04:57",32.14
401,2018-01-04,1,0,7046.4,"07:05",40.09
401,2018-01-09,1,24.17,7736.65,"08:50",61.58
401,2018-01-10,1,16.87,2918.85,"06:36",29.71
401,2018-01-11,1,0,265.15,"01:30",4.02
402,2018-01-02,1,57.845,426.84,"09:12",20.53
402,2018-01-03,1,78.114,795.65,"09:59",34.89
402,2018-01-04,1,77.292,453.05,"09:43",30.67
402,2018-01-05,1,70.445,339.37,"09:44",24.08
402,2018-01-08,1,68.537,456.5,"09:35",29.16
402,2018-01-09,1,84.327,642.6,"10:31",37.23
402,2018-01-10,1,80.482,613.55,"09:50",32.83
402,2018-01-11,1,84.194,630.7,"10:15",32.76
402,2018-01-12,1,95.815,648.06,"10:31",31.38
402,2018-01-15,1,74.765,598.33,"09:53",30.63
402,2018-01-16,1,85.759,625.69,"09:39",32.29
402,2018-01-17,1,81.388,488.05,"10:22",29.27
402,2018-01-18,1,86.241,791.8,"10:03",33.16
402,2018-01-19,1,84.334,806.7,"10:15",36.44
402,2018-01-22,1,113.891,1530.66,"10:23",41.63
402,2018-01-23,1,78.624,664.05,"09:43",30.08
402,2018-01-24,1,86.26,931.76,"10:16",37.72
402,2018-01-25,1,83.181,732.2,"10:03",29.47
402,2018-01-26,1,79.744,606.26,"09:29",29.45
402,2018-01-29,1,91.545,596.35,"10:01",32.22
402,2018-01-30,1,97.641,806.94,"10:11",35.4
402,2018-01-31,1,78.853,457.12,"09:37",30.42
403,2018-01-02,1,168.533,201.2,"06:08",27.02
403,2018-01-03,1,164.761,500.05,"07:25",36.95
403,2018-01-04,1,215.593,384.19,"07:52",37.66
403,2018-01-05,1,176.474,432.84,"06:56",39.35
403,2018-01-08,1,205.391,579.29,"07:52",37.94
403,2018-01-10,1,214.002,477.79,"09:51",56.14
403,2018-01-11,1,210.335,533.3,"08:59",50.49
403,2018-01-12,1,180.284,361.41,"07:36",37.3
403,2018-01-15,1,233.896,242.7,"08:18",38.8
403,2018-01-16,1,193.149,306.73,"09:10",47.37
403,2018-01-17,1,204.89,368.2,"08:28",42.02
403,2018-01-18,1,219.965,432.7,"08:44",42.83
403,2018-01-19,1,173.49,445.9,"07:41",38.82
403,2018-01-22,1,201.406,457.7,"07:51",32.08
403,2018-01-23,1,184.487,328.34,"08:06",43.62
403,2018-01-24,1,200.946,258.41,"08:22",37.04
403,2018-01-25,1,194.318,443,"07:00",40.16
403,2018-01-26,1,173.01,280.1,"06:39",27.93
403,2018-01-29,1,206.309,320.1,"08:00",33.02
403,2018-01-30,1,204.37,472.63,"08:41",47.49
403,2018-01-31,1,195.626,374.7,"08:05",43.25
